10:58:51,3.298,3.277,3.301,3.272,3.3,3.299,3.304,3.301,3.301,3.282,2.95,3.282,3.289,3.298,3.299,3.276
10:58:59,3.298,3.277,3.301,3.272,3.3,3.299,3.305,3.301,3.301,3.282,2.95,3.282,3.289,3.298,3.299,3.276
10:59:07,3.298,3.277,3.301,3.272,3.3,3.299,3.305,3.301,3.301,3.282,2.95,3.282,3.288,3.298,3.299,3.276
10:59:15,3.298,3.277,3.301,3.272,3.3,3.299,3.305,3.301,3.301,3.282,2.95,3.282,3.288,3.298,3.299,3.276
10:59:23,3.298,3.277,3.301,3.272,3.3,3.299,3.304,3.301,3.3,3.282,2.95,3.282,3.288,3.298,3.299,3.276
10:59:31,3.298,3.277,3.301,3.272,3.3,3.299,3.305,3.301,3.301,3.282,2.95,3.282,3.288,3.298,3.299,3.276
10:59:43,3.298,3.277,3.301,3.272,3.3,3.299,3.304,3.301,3.301,3.282,2.951,3.282,3.288,3.298,3.299,3.276
10:59:50,3.298,3.278,3.301,3.272,3.3,3.299,3.304,3.301,3.3,3.282,2.95,3.282,3.288,3.298,3.299,3.276
10:59:59,3.298,3.277,3.301,3.272,3.3,3.299,3.304,3.301,3.301,3.282,2.95,3.282,3.289,3.298,3.299,3.276
11:00:07,3.298,3.277,3.301,3.272,3.3,3.299,3.305,3.301,3.3,3.282,2.95,3.282,3.289,3.298,3.299,3.276
11:00:14,3.298,3.277,3.301,3.272,3.3,3.299,3.305,3.301,3.301,3.282,2.951,3.282,3.288,3.298,3.299,3.276
11:00:23,3.298,3.277,3.301,3.272,3.3,3.299,3.305,3.301,3.301,3.282,2.95,3.282,3.288,3.298,3.299,3.276
11:00:31,3.298,3.277,3.301,3.272,3.3,3.299,3.305,3.301,3.301,3.282,2.95,3.282,3.288,3.298,3.299,3.276
11:00:38,3.297,3.277,3.301,3.272,3.3,3.299,3.304,3.301,3.3,3.282,2.95,3.282,3.289,3.298,3.299,3.276
11:00:47,3.297,3.277,3.301,3.271,3.299,3.299,3.304,3.301,3.3,3.282,2.95,3.282,3.288,3.298,3.299,3.276
11:00:54,3.297,3.277,3.301,3.271,3.3,3.299,3.304,3.301,3.3,3.282,2.95,3.282,3.288,3.298,3.299,3.276
11:01:02,3.298,3.277,3.301,3.272,3.3,3.299,3.305,3.301,3.301,3.282,2.95,3.282,3.289,3.298,3.299,3.276
11:01:09,3.298,3.277,3.301,3.272,3.3,3.299,3.305,3.301,3.301,3.282,2.95,3.282,3.289,3.298,3.299,3.276
11:01:17,3.298,3.277,3.301,3.272,3.3,3.299,3.304,3.301,3.3,3.282,2.95,3.282,3.289,3.298,3.299,3.276
11:01:25,3.298,3.277,3.301,3.272,3.3,3.299,3.304,3.301,3.3,3.282,2.95,3.282,3.289,3.298,3.299,3.276
11:01:33,3.298,3.277,3.301,3.272,3.3,3.299,3.305,3.301,3.301,3.282,2.95,3.282,3.289,3.298,3.299,3.276
11:01:42,3.298,3.277,3.301,3.272,3.3,3.299,3.304,3.301,3.3,3.282,2.95,3.282,3.288,3.298,3.299,3.276
11:01:50,3.298,3.277,3.301,3.272,3.3,3.299,3.304,3.301,3.301,3.282,2.95,3.282,3.288,3.298,3.299,3.276
11:01:58,3.297,3.277,3.301,3.272,3.3,3.299,3.305,3.301,3.3,3.282,2.95,3.282,3.289,3.298,3.299,3.276
11:02:05,3.297,3.277,3.301,3.272,3.3,3.299,3.305,3.301,3.3,3.282,2.95,3.282,3.289,3.298,3.299,3.276
11:02:14,3.297,3.277,3.301,3.272,3.3,3.299,3.304,3.301,3.3,3.282,2.95,3.282,3.288,3.298,3.299,3.276
11:02:22,3.298,3.277,3.301,3.272,3.3,3.299,3.304,3.301,3.3,3.282,2.95,3.282,3.289,3.298,3.299,3.276
11:02:31,3.297,3.277,3.301,3.272,3.3,3.299,3.305,3.301,3.3,3.282,2.95,3.282,3.288,3.298,3.299,3.276
11:02:38,3.297,3.277,3.301,3.272,3.3,3.299,3.305,3.301,3.301,3.282,2.95,3.282,3.289,3.298,3.299,3.276
11:02:46,3.298,3.277,3.301,3.272,3.3,3.299,3.305,3.301,3.301,3.282,2.95,3.282,3.288,3.298,3.299,3.276
11:02:54,3.298,3.277,3.301,3.272,3.3,3.299,3.305,3.301,3.3,3.282,2.95,3.282,3.289,3.298,3.299,3.276
